survey_id,Photographer,Location,Comments,Species,Age,Image Usable?,Sex,state,latitude,longitude,direct_link,visible_link,search_name,search_query,search_result_rank,search_result_id
6988,,,Duplicate individuals - see rings,,,no,,,,,http://ak2.picdn.net/shutterstock/videos/8088295/preview/stock-footage-couple-of-hooded-crows-corvus-cornix-sitting-on-the-grass-in-beautiful-schonbrunn-palace-park.jpg,http://stock-clip.com/video-footage/hooded crow,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",2,21330
6989,,,Duplicate individuals - see rings,,,no,,,,,http://ak8.picdn.net/shutterstock/videos/8088298/preview/stock-footage-couple-of-hooded-crows-corvus-cornix-sitting-on-the-grass-in-beautiful-schonbrunn-palace-park.jpg,http://stock-clip.com/video-footage/hooded crow,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",3,21331
6990,Kelly Albert,"{""latitude"":48.20931828345549,""longitude"":16.37278893173834}",Location in Austria (Vienna) from website,Hooded crow,Adult,yes,,Austria,48.20931828,16.37278893,https://s-media-cache-ak0.pinimg.com/236x/27/c0/c7/27c0c791253dc3c3fbcaa9c35c80588e.jpg,https://www.pinterest.com/kellyschultz3/crows/,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",4,21332
6991,,,Duplicate individuals,,,no,,,,,http://ak0.picdn.net/shutterstock/videos/8088289/preview/stock-footage-couple-of-hooded-crows-corvus-cornix-sitting-on-the-grass-in-beautiful-schonbrunn-palace-park.jpg,http://stock-clip.com/video-footage/corvus/2,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",5,21333
6992,Maalie,"{""latitude"":48.2086068717486,""longitude"":16.37378134907385}",Location in Austria (Vienna) from blog on website,Hooded crow,Adult,yes,,Austria,48.20860687,16.37378135,http://1.bp.blogspot.com/_23cH8rdQPA4/S7NwH5oU5HI/AAAAAAAAAHg/0scbBzZwyE4/s1600/Hooded+Crow.jpg,http://pheasantspace.blogspot.com/2010_04_01_archive.html,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",7,21335
6993,Dannie Polley,"{""latitude"":48.203332,""longitude"":16.36917600000004}",Location in Austria (Vienna) from website,Hooded crow,Adult,yes,,Austria,48.203332,16.369176,http://ibc.lynxeds.com/files/pictures/P4170136_copy.jpg,http://ibc.lynxeds.com/photo/hooded-crow-corvus-cornix/bird-was-grass,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",8,21336
6994,Antonio Rodriguez Sinovas,"{""latitude"":48.19293911850472,""longitude"":16.381209286816443}","Location in Vienna, Austria from website",Hooded crow,Adult,yes,,Austria,48.19293912,16.38120929,http://ibc.lynxeds.com/files/imagecache/thumb_big/pictures/Corvus-corone_001.jpg,http://ibc.lynxeds.com/locality/palearctic/austria/vienna-state/vienna,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",9,21337
6995,Alfred Schauhuber,"{""latitude"":48.203332,""longitude"":16.36917600000004}",Duplicate individual - see rings,Hooded crow,Adult,no,,Austria,48.203332,16.369176,http://www.corbisimages.com/images/Corbis-42-53125545.jpg?size=67&uid=0a9aa3d4-db19-4f87-a6d0-71b729d38a54,http://www.corbisimages.com/stock-photo/rights-managed/42-53125545/hooded-crow-corvus-corone-cornix-vienna-state,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",10,21338
6996,Liisa Kapanen,"{""latitude"":48.2081743,""longitude"":16.37381890000006}",HYBRID? Location in Austria (Vienna) from website,Hybrid,Adult,yes,,Austria,48.2081743,16.3738189,http://www.tarsiger.com/images/anttu/thumbs/thumb_Cor_nix_one4.jpg,"http://www.tarsiger.com/gallery/index.php?sp=find&lang=eng&order=nro,paiva DESC&species=62200",Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",11,21339
6997,Gerd Paulu藤en,"{""latitude"":46.722203,""longitude"":14.180588100000023}",Location in Austria from https://www.flickr.com/photos/22784481@N05/2991682548,Hooded crow,Adult,yes,,Austria,46.722203,14.1805881,http://farm4.static.flickr.com/3212/2991682548_e9cfcbe196_m.jpg,"http://flickrhivemind.net/Tags/corvuscoronecornix,hoodedcrow/Interesting",Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",13,21341
6998,,,Cannot find original photographer,,Adult,,,,,,https://s-media-cache-ak0.pinimg.com/736x/4c/07/e0/4c07e0eaea7173efec30494753f452f0.jpg,https://www.pinterest.com/pin/394768723559249734/,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",14,21342
6999,Pasi Pirinen,"{""latitude"":60.247722,""longitude"":24.542709999999943}",Location in Finland from website,Hooded crow,Adult,no,,Finland,60.247722,24.54271,http://www.tarsiger.com/images/pirpa/thumbs/thumb_Cornix120630AmmisPaP3.JPG,"http://www.tarsiger.com/gallery/index.php?sp=find&lang=eng&order=nro,paiva DESC&species=62200",Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",15,21343
7000,Liisa Kapanen,"{""latitude"":48.2081743,""longitude"":16.37381890000006}",HYBRID? Location in Austria (Vienna) from website,Hybrid,Adult,yes,,Austria,48.2081743,16.3738189,http://www.tarsiger.com/images/anttu/thumbs/thumb_Cor_nix_one2.jpg,"http://www.tarsiger.com/gallery/index.php?sp=find&lang=eng&order=nro,paiva DESC&species=62200",Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",16,21344
7001,Tiberius Gallus,,Sent message on Panoramio for location in Austria - check,Hooded crow,Adult,,,,,,http://mw2.google.com/mw-panoramio/photos/medium/110047798.jpg,http://www.panoramio.com/user/1762197/tags/**Austria**?photo_page=6,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",17,21345
7002,,,no,,,no,,,,,https://yooniqimages.blob.core.windows.net/yooniqimages-data-storage-resizedimagefilerepository/List/10028/e00fa422-c892-4290-9bf4-f9df02ea6805/YooniqImages_100281818.jpg,https://yooniqimages.com/images/detail/106642102/hooded-crow-corvus-corone-cornix-vienna-state-austria,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",18,21346
7003,,,post on Stack Exchange,,Adult,,,,,,http://i.stack.imgur.com/AIyuO.jpg,http://biology.stackexchange.com/questions/17599/help-needed-identifying-corvids,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",19,21347
7004,Stephen Ingraham,"{""latitude"":48.18486500000003,""longitude"":16.312245364418004}","Location in Vienna, Austria from website.",Hooded crow,Adult,yes,,Austria,48.184865,16.31224536,"http://i0.wp.com/naturetravelnetwork.com/wp-content/uploads/2014/06/Hooded-Crow-Sch苔nbrunn-Palace-Vienna-Austria.jpg?resize=150,150",http://naturetravelnetwork.com/gallery-birding-austria-hungary/,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",23,21351
7005,,,Cannot find original photographer,,,,,,,,http://www.all-free-photos.com/images/animaux/thumb/PI4001-ti.jpg,http://www.all-free-photos.com/show/showgal.php?idgal=oiseaux&lang=en,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",24,21352
7006,,,no,,,no,,,,,https://yooniqimages.blob.core.windows.net/yooniqimages-data-storage-resizedimagefilerepository/List/10406/604eb6c4-c1fd-4743-9402-e4bc9fd135ce/YooniqImages_104069515.jpg,https://yooniqimages.com/images/detail/106642102/hooded-crow-corvus-corone-cornix-vienna-state-austria,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",25,21353
7007,Liisa Kapanen,"{""latitude"":48.2081743,""longitude"":16.37381890000006}","HYBRID? Location in Vienna, Austria from website.",Hybrid,Adult,yes,,Austria,48.2081743,16.3738189,http://www.tarsiger.com/images/anttu/thumbs/thumb_Cor_nix_one1.jpg,http://www.tarsiger.com/gallery/index.php?p=pics&sp=search&lang=eng&species=&family=Corvidae&sex=0&age=0&country=&manner=&year=&photo=&pic_method=0&pic_type=0&place=&order=lisays_paiva+DESC&sel=2&find=find&r=0,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",26,21354
7008,Ken Billington,"{""latitude"":47.4877263,""longitude"":9.672185099999979}",Emailed Ken https://commons.wikimedia.org/wiki/Special:EmailUser - replied with co-ordinates in Austria,Carrion crow,Adult,yes,,Austria,47.4877263,9.6721851,http://focusingonwildlife.com/news/wp-content/gallery/carrion-crow-corvus-corone/carrion-crow-corvus-corone-4.jpg,http://image.frompo.com/366e89a2f324ebba72c8bc901d4aa044,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",27,21355
7009,Walter,"{""latitude"":47.5316049,""longitude"":21.62731229999997}",Location in Hungary from blog on website,Hooded crow,Adult,no,,Hungary,47.5316049,21.6273123,http://3.bp.blogspot.com/-Jm7Ik6gdsbk/Un6qjTQqMsI/AAAAAAAAJcg/M1SHNHrCSbc/s1600/Corvus_cornix_cornix_PA3499.JPG,http://naturephoto-walter.blogspot.com/2015/02/debrecen-hungary-debrecen-ungarn.html,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",28,21356
7010,Dennis Jarvis,"{""latitude"":48.178416,""longitude"":16.308197999999948}","Location in Vienna, Austria from https://www.flickr.com/photos/archer10/9198342029/in/gallery-128241444@N07-72157650516311032/",Hooded crow,Adult,yes,,Austria,48.178416,16.308198,https://farm3.staticflickr.com/2821/9198342029_f602277caa_z.jpg,https://www.flickr.com/photos/128241444@N07/galleries/72157650516311032,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",30,21358
7011,Robbie Hildred,"{""latitude"":46.4845293,""longitude"":13.78571450000004}",Location in Slovenia (near Italian and Austrian border) from website,Hooded crow,Adult,no,,Slovenia,46.4845293,13.7857145,http://m8.i.pbase.com/t2/39/685739/4/147973628.BHSfHnoQ.jpg,http://www.pbase.com/robbiehildred/slovenia,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",31,21359
7012,Rob on Flickr,"{""latitude"":52.274506272492886,""longitude"":14.05877667304685}",Location in Germany from https://www.flickr.com/photos/42801016@N05/6076966291,Hooded crow,Adult,yes,,Germany,52.27450627,14.05877667,http://farm7.static.flickr.com/6079/6076966291_0396520d91_m.jpg,http://flickrhivemind.net/Tags/hoodedcrow,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",32,21360
7013,Teemu Tretjakov,,Emailed teemu@tretjakovgallery.com,Hooded crow,Adult,,,,,,http://cdn.xl.thumbs.canstockphoto.com/canstock22651592.jpg,http://www.canstockphoto.com/images-photos/hooded.html,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",33,21361
7014,Maria on Fickr,"{""latitude"":48.100647,""longitude"":11.551332000000002}",Female and juvenile - added separately; Location in Germany from blog post,Carrion crow,Adult,yes,Female,Germany,48.100647,11.551332,http://farm9.staticflickr.com/8018/7369368172_d34f1e32b3.jpg,http://www.rspb.org.uk/community/wildlife/f/15765/t/85399.aspx,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",34,21362
7015,Pasi Pirinen,"{""latitude"":60.247722,""longitude"":24.542709999999943}",Location in Finland from website,Hooded crow,Adult,no,,Finland,60.247722,24.54271,http://www.tarsiger.com/images/pirpa/thumbs/thumb_Cornix120630AmmisPaP2.JPG,"http://www.tarsiger.com/gallery/index.php?sp=find&lang=eng&order=nro,paiva DESC&species=62200",Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",35,21363
7016,anmbph,,Cannot find original photographer's email,,,,,,,,http://cdn.xl.thumbs.canstockphoto.com/canstock26070130.jpg,http://www.canstockphoto.com/images-photos/hooded.html,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",37,21365
7017,Atle Grimsby,,Duplicate image,,,no,,,,,https://s-media-cache-ak0.pinimg.com/236x/1d/51/2a/1d512a362fc1afd0273a9fa3afc5a6ae.jpg,https://www.pinterest.com/kellyschultz3/crows/,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",38,21366
7018,,,Duplicate individual in Finland,,,no,,,,,http://www.tarsiger.com/images/pirpa/thumbs/thumb_Cornix120630AmmisPaP1.JPG,"http://www.tarsiger.com/gallery/index.php?sp=find&lang=eng&order=nro,paiva DESC&species=62200",Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",39,21367
7019,,,no,,,no,,,,,https://yooniqimages.blob.core.windows.net/yooniqimages-data-storage-resizedimagefilerepository/List/10099/4698b668-4061-4a8b-b809-578838e949dc/YooniqImages_100990777.jpg,https://yooniqimages.com/images/detail/106642102/hooded-crow-corvus-corone-cornix-vienna-state-austria,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",40,21368
7020,,,Cannot find original photographer,,,no,,,,,http://www.all-free-photos.com/images/animaux/thumb/PI4973-ti.jpg,http://www.all-free-photos.com/show/showgal.php?idgal=oiseaux&lang=en,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",41,21369
7021,Unknown,"{""latitude"":48.0303026,""longitude"":17.069986500000027}",Emailed Great Bustard http://www.grosstrappe.at/en/contact/contact/thank-you.html - replied with location in Austria,Hooded crow,Adult,yes,,Austria,48.0303026,17.0699865,http://www.grosstrappe.at/files/content/pictures/individual/biology_Henne_bruetend+Kraehe.jpg,http://www.grosstrappe.at/en/great-bustard/biology.html,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",42,21370
7022,Sue Robinson,"{""latitude"":57.2491231,""longitude"":-5.825583700000038}",Emailed suerob50@btinternet.com - replied with coordinates in Scotland and extra photo!,Hooded crow,Adult,yes,,Scotland,57.2491231,-5.8255837,http://cdn.xl.thumbs.canstockphoto.com/canstock20401582.jpg,http://www.canstockphoto.com/images-photos/black-hooded.html,Austria - Hooded,"""Hooded crow"" OR ""Corvus cornix"" AND ""Austria""",43,21371
7023,Reinhard H苔lzl,"{""latitude"":47.322955,""longitude"":11.643514800000048}",Location in Austria from website,Carrion crow,Adult,yes,,Austria,47.322955,11.6435148,http://c8.alamy.com/comp/CRCPE1/carrion-crow-corvus-corone-corone-terfner-forchat-terfens-tyrol-austria-CRCPE1.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-corone-terfner-forchat-terfens-tyrol-austria-48838889.html,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",1,21705
7024,Maalie,"{""latitude"":48.2081743,""longitude"":16.37381890000006}",Location in Austria (Vienna) from website,Carrion crow,Adult,yes,,Austria,48.2081743,16.3738189,http://1.bp.blogspot.com/_23cH8rdQPA4/TTL8wRLfgEI/AAAAAAAAAaQ/Zd8YxcwWtiY/s1600/Carrion+Crow.jpg,http://pheasantspace.blogspot.com/2010_03_01_archive.html,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",2,21706
7025,INTERFOTO / Zoology,"{""latitude"":48.210061858998166,""longitude"":16.372874762426818}",Location in Austria (Vienna) from website,Carrion crow,Adult,yes,,Austria,48.21006186,16.37287476,http://c8.alamy.com/comp/B45N2R/zoology-animals-avian-bird-carrion-crow-corvus-corone-standing-in-B45N2R.jpg,http://www.alamy.com/stock-photo-zoology-animals-avian-bird-carrion-crow-corvus-corone-standing-in-19795295.html,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",3,21707
7026,,,Duplicate individual,,,no,,,,,http://l1.alamy.com/thumbs/4/b0a644c9-a516-4bd3-b494-39e03fa23a7d/B45N30.jpg,http://www.alamy.com/stock-photo-zoology-animals-avian-bird-carrion-crow-corvus-corone-standing-in-19795295.html,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",4,21708
7027,Adelheid Nothegger,"{""latitude"":47.253814222224364,""longitude"":11.601465542327901}",Location in Austria from website,Carrion crow,Adult,yes,,Austria,47.25381422,11.60146554,http://images.cdn6.inmagine.com/168nwm/imagebrokerrf/imb134/imb134533.jpg,http://www.inmagine.com/searchterms/corone.html,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",5,21709
7028,,,no,,,no,,,,,"http://carolinabirds.org/Images4LG/Chough,_Alpine_GunterHildebrandt.jpg",http://carolinabirds.org/HTML/EU_Corvidae_Crow.htm,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",7,21711
7029,,,Duplicate individual,,,no,,,,,http://images.cdn6.inmagine.com/168nwm/imagebrokerrf/imb134/imb134526.jpg,http://www.inmagine.com/searchterms/corone.html,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",8,21712
7030,Reinhard H苔lzl,"{""latitude"":47.3848,""longitude"":11.742500000000064}",Location in Austria from website,Carrion crow,Adult,yes,,Austria,47.3848,11.7425,http://l1.alamy.com/thumbs/4/679f1603-330f-4b4f-b8ec-72cc2b9a8647/CRCNG6.jpg,http://www.alamy.com/stock-photo-carrion-crow-corvus-corone-corone-terfner-forchat-terfens-tyrol-austria-48838889.html,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",9,21713
7031,Fran Trabalon,"{""latitude"":47.22668936735145,""longitude"":9.898132131738294}",Female and juv - added separately; Location in Austria from website,Carrion crow,Adult,yes,Female,Austria,47.22668937,9.898132132,http://ibc.lynxeds.com/files/imagecache/photo_940/pictures/Corvus-corone-119.jpg,http://ibc.lynxeds.com/photo/carrion-crow-corvus-corone/adult-juvenile-showing-wings-some-partial-albinism,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",11,21715
7032,Sikaris,"{""latitude"":48.2081743,""longitude"":16.37381890000006}",HYBRID - according to post; Location in Austria (Vienna) from website,Hybrid,Adult,yes,,Austria,48.2081743,16.3738189,https://s-media-cache-ak0.pinimg.com/236x/44/0d/c5/440dc5361e4bbe8d570060277e55bcd6.jpg,https://www.pinterest.com/dazifarm/animals-ravens-and-crows/,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",12,21716
7033,,,no,,,no,,,,,"http://carolinabirds.org/People/Westerinen/WesterinenXLG/Chough,_Alpine_CharlieWesterinen.jpg",http://carolinabirds.org/HTML/EU_Corvidae_Crow.htm,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",13,21717
7034,Wald1siedel,"{""latitude"":47.32351999999999,""longitude"":12.79684999999995}",Location in Austria from website,Carrion crow,Adult,yes,,Austria,47.32352,12.79685,"http://upload.wikimedia.org/wikipedia/commons/7/78/Corvus_corone,_Carrion_Crow,_Rabenkr蘝he_02.jpg","http://commons.wikimedia.org/wiki/File:Corvus_corone,_Carrion_Crow,_Rabenkr蘝he_02.jpg",Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",14,21718
7035,,,Duplicate in,Carrion crow,,no,,,,,"http://upload.wikimedia.org/wikipedia/commons/b/bd/Corvus_corone,_Carrion_Crow,_Rabenkr蘝he_03.jpg","http://commons.wikimedia.org/wiki/File:Corvus_corone,_Carrion_Crow,_Rabenkr蘝he_03.jpg",Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",15,21719
7036,Christian H蘝tter,"{""latitude"":51.43323669999999,""longitude"":7.6615937999999915}",Location in Germany (North Rhine-Westphalia) from website,Carrion crow,Adult,yes,,Germany,51.4332367,7.6615938,http://images.cdn5.inmagine.com/168nwm/iris/imagebrokerrm-645/ptg03499594.jpg,http://www.inmagine.com/searchterms/carrion_crow.html,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",17,21721
7037,,,Duplica,Carrion crow,,no,,,,,"http://upload.wikimedia.org/wikipedia/commons/e/e6/Corvus_corone,_Carrion_Crow,_Rabenkr蘝he_01.jpg","http://commons.wikimedia.org/wiki/File:Corvus_corone,_Carrion_Crow,_Rabenkr蘝he_01.jpg",Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",18,21722
7038,Liisa Kapanen,"{""latitude"":48.2081743,""longitude"":16.37381890000006}",HYBRID? Location in Austria (Vienna) from website,Hybrid,Adult,yes,,Austria,48.2081743,16.3738189,http://www.tarsiger.com/images/anttu/thumbs/thumb_Cor_nix_one7.jpg,http://www.tarsiger.com/gallery/index.php?p=pics&sp=search&lang=eng&species=&family=Corvidae&sex=0&age=0&country=&manner=&year=&photo=&pic_method=0&pic_type=0&place=&order=lisays_paiva+DESC&sel=2&find=find&r=0,Austria - Carrion,"""Carrion crow"" OR ""Corvus corone"" AND ""Austria""",19,21723
