survey_id,Comments,Subspecies,Age,Sex,Photographer,Location,Colour Morph,Image Usable?,state,latitude,longitude,direct_link,visible_link,search_name,search_query,search_result_rank,search_result_id
4149,Not a photograph of a bear,,,,,,,no,,,,http://image.4wheeloffroad.com/f/18824832+w750+st0/131_0907_07_z+best_four_wheeler_trails+black_bear_pass_colorado.jpg,http://vaughanandjulie.blogspot.com/2012/08/vaughans-colorado-500-adventure.html,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",24,4687
4150,Cannot find original photographer,,,,,,Black,no,,,,http://www.camping-gear-outlet.com/blog/wp-content/uploads/2011/07/t1larg.black_.bear_.gi_.jpg,http://www.camping-gear-outlet.com/blog/black-bear-that-attacks-colorado-boy-is-euthanized/,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",25,4688
4151,Not a photograph of a bear,,,,,,,no,,,,http://images.everytrail.com/pics/fullsize/2534274-Group_reaches_the_summit.jpg,http://www.everytrail.com/guide/black-bear-pass-4x4-trail-colorado,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",27,4690
4152,Not a photograph of a bear,,,,,,,no,,,,http://www.frontrange4x4.com/forums/attachment.php?attachmentid=14234&stc=1&d=1281649623,http://www.virtualjeepclub.com/showthread.php?84228-Black-Bear-in-a-FULLSIZE-),Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",28,4691
4153,Location from website,U.a. amblyceps,Adult,,Unknown,"{""latitude"":39.183855,""longitude"":-105.50054799999998}",Non-black,yes,Colorado,39.183855,-105.500548,http://www.hubbardcreek.com/images/1389528132image.JPG,http://hubbardcreek.com/page.cfm?pageid=13895,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",29,4692
4154,Not a photograph of a bear,,,,,,,no,,,,http://images.everytrail.com/pics/fullsize/2461391-jeep_backs_up_at_switchback.png,http://www.everytrail.com/guide/black-bear-pass-4x4-trail-colorado,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",30,4693
4155,Location from website,U.a. amblyceps,Adult,,Unknown,"{""latitude"":40.04719828203866,""longitude"":-107.91699228098145}",Black,yes,Colorado,40.04719828,-107.9169923,http://www.cherryranchoutfitters.com/2010Hunt/Huge%20Black%20Bear.jpg,http://www.cherryranchoutfitters.com/BlackBear.htm,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",31,4694
4156,Not a photograph of a bear,,,,,,,no,,,,http://www.flashoffroad.com/Articles/blackbear/images/Blackbear3.jpg,http://www.flashoffroad.com/Articles/blackbear/blackbear.htm,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",32,4695
4157,Not a photograph of a bear,,,,,,,no,,,,http://max.leftlanenews.com/photos/content/march2010/thumbnailsnew/black-bear-11_653.jpg,http://www.leftlanenews.com/photos/colorado-experience-venturing-down-the-notorious-black-bear-road-in-a-range-rover-picture-11.html,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",33,4696
4158,Not a photograph of a bear,,,,,,,no,,,,http://image.fourwheeler.com/f/39472324+w600+cr1/129_1210_04%2Bawesome_adventures%2Bblack_bear_pass_colorado.jpg,http://www.wohc.org/news/newcl073.asp?black-bear-pass-colorado-jeepforum/images.everytrail.com*pics*fullsize*1415982-100_0487.JPG/,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",34,4697
4159,Location from blog on website,U.a. amblyceps,Adult,,Tom,"{""latitude"":40.291168,""longitude"":-105.54356200000001}",Black,yes,Colorado,40.291168,-105.543562,https://poalinelli.files.wordpress.com/2009/11/black-bear.jpg,https://poalinelli.wordpress.com/photos/colorado/,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",35,4698
4160,Location from website,U.a. amblyceps,Adult,,Joe and Frede,"{""latitude"":40.7701122,""longitude"":-105.4769291}",Non-black,yes,Colorado,40.7701122,-105.4769291,http://www.joeandfrede.com/colorado/many_thunders/13_many_thunders.jpg,http://www.joeandfrede.com/colorado/many_thunders/many_thunders.htm?photo=13,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",36,4699
4161,Cannot find original photographer,,Adult,,,,Black,no,,,,https://naturalunseenhazards.files.wordpress.com/2011/08/bear.jpg,https://naturalunseenhazards.wordpress.com/2011/08/18/coyote-attacks-another-youngster-in-colorado-two-youngsters-from-virginia-and-florida-contract-fatal-amoebic-infections-while-swimming-black-bear-scavenging-prompts-forest-service-to-ban-tents-at/,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",37,4700
4162,Location from http://www.gettyimages.com/detail/photo/black-bear-walking-along-tarmac-road-high-res-stock-photography/129853573,U.a. cinnamonum,Adult,,Mark Hamblin,"{""latitude"":44.66530130195172,""longitude"":-110.74466685302735}",Black,yes,Wyoming,44.6653013,-110.7446669,http://i.dailymail.co.uk/i/pix/2009/08/30/article-1210066-062D27DD000005DC-472_468x609.jpg,http://www.dailymail.co.uk/travel/article-1210066/Celebrity-travel-Colorados-Beaver-Creek-ski-resort-summer-hit-Penny-Smith.html,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",39,4702
4163,Not a photograph of a bear,,,,,,,no,,,,http://www.angelfire.com/co4/grumpynam/scenery/BlackBearMINE.jpg,http://www.angelfire.com/co4/grumpynam/colorado/telluride2.html,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",40,4703
4164,Not a photograph,,,,,,,no,,,,http://i34.photobucket.com/albums/d109/FishPOET/Maps/BlackBear-1.jpg,http://www.myjeeprocks.com/forums/showthread.php/21443-Black-Bear-Pass-Colorado,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",41,4704
4165,Not a photograph of a bear,,,,,,,no,,,,http://www.angelfire.com/co4/grumpynam/scenery/BlackBear.jpg,http://www.angelfire.com/co4/grumpynam/colorado/telluride.html,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",42,4705
4166,Not a photograph of a bear,,,,,,,no,,,,http://www.jeepsontrails.com/wp-content/uploads/2013/08/black-bear-pass-sign.jpg,http://www.jeepsontrails.com/off-road-trail/black-bear-pass-summit-colorado/,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",43,4706
4167,Not a photograph of a bear,,,,,,,no,,,,http://images.nikonians.org/galleries/data/11163/BlackBearPass2.jpg,http://images.nikonians.org/galleries/showphoto.php/photo/359567/size/big,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",44,4707
4168,Location taken from website,U.a. cinnamonum,Adult,,Lynn Chamberlain,"{""latitude"":38.81773717083862,""longitude"":-112.21433656875001}",Black,no,Utah,38.81773717,-112.2143366,http://latimesblogs.latimes.com/.a/6a00d8341c630a53ef01543227be97970c-300wi,http://latimesblogs.latimes.com/outposts/2011/05/colorado-bans-hunting-denned-bears.html,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",45,4708
4169,Not a photograph of a bear,,,,,,,no,,,,http://www.old-engine.com/image/power/tell3.jpg,http://www.old-engine.com/telluride.htm,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",46,4709
4170,Location from website,U.a. amblyceps,Adult,,Unknown,"{""latitude"":39.183855,""longitude"":-105.50054799999998}",Non-black,yes,Colorado,39.183855,-105.500548,http://www.hubbardcreek.com/images/1389528131image.JPG,http://hubbardcreek.com/page.cfm?pageid=13895,Colorado,"""Ursus americanus"" OR ""black bear"" AND ""Colorado""",47,4710
4171,Emailed http://gothunts.com/thank-you/,U.a. amblyceps,Adult,,Unknown,,Non-black,yes,Arizona,34,-112,http://www.gothunts.com/wp-content/uploads/2010/05/bear-14.jpg,http://gothunts.com/arizona-black-bear-hunting/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",2,5065
4172,"Emailed jim@mullinsoutfitters.com, matt@mullinsoutfitters.com - replied with location",U.a. amblyceps,Adult,,Unknown,"{""latitude"":33.43497415319847,""longitude"":-110.14253207597653}",Black,yes,Arizona,33.43497415,-110.1425321,http://www.mullinsoutfitters.com/images/bb.jpg,http://www.mullinsoutfitters.com/blackbear.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",4,5067
4173,"Emailed info@huntingarizona.com; Website says ""central and southern Arizona""",U.a. amblyceps,Adult,,Unknown,"{""latitude"":32.968025551565034,""longitude"":-111.62107485000001}",Non-black,yes,Arizona,32.96802555,-111.6210749,http://www.huntingarizona.com/kh%2009%20bear.jpg,http://www.huntingarizona.com/bearinfo.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",5,5068
4174,Emailed daveyranch@yahoo.com,U.a. amblyceps,Adult,,Unknown,,Non-black,yes,Arizona,34.0489281,-111.0937311,http://www.yavapaioutfitters.com/wp-content/uploads/2010/08/arizona-black-bear-hunts-13.jpg,http://www.yavapaioutfitters.com/arizona-hunts/arizona-black-bear-outfitters/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",8,5071
4175,Location from website; very light individual,U.a. amblyceps,Juvenile,,Arizona Game and Fish Department,"{""latitude"":31.4889855,""longitude"":-110.4081372}",Non-black,yes,Arizona,31.4889855,-110.4081372,https://media.azpm.org/master/image/2012/3/19/spot/black_bear_huahcua_mountains_617_347.jpg,https://www.azpm.org/p/home-featured/2012/3/20/1046-bear-season-is-upon-us/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",9,5072
4176,Emailed Pat Feldt Arizonagh@aol.com,U.a. amblyceps,Adult,,Unknown,,Black,no,,,,http://www.arizonahunting.net/images/bear_C_A_Fernandez_web.jpg,http://www.arizonahunting.net/bear.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",11,5074
4177,Dead; Emailed daveyranch@yahoo.com,U.a. amblyceps,Adult,,Unknown,"{""latitude"":34.0489281,""longitude"":-111.09373110000001}",Black,yes,Arizona,34.0489281,-111.0937311,http://www.yavapaioutfitters.com/wp-content/uploads/2010/06/Black-Bear-8.jpg,http://www.yavapaioutfitters.com/2010/08/arizona-black-bear-hunts/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",12,5075
4178,Cannot find original photographer; Looks captive?,,Adult,,Unknown,,Black,no,,,,http://azgfd.gov/images/w_c/urban_bear.jpg,http://azgfd.gov/w_c/urban_bear.shtml,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",13,5076
4179,Not in W North America; Location from website; Check if duplicate - Philip Cola,U.a. americanus,Adult,,Phillip Cola,"{""latitude"":48.0535266,""longitude"":-92.82808385659177}",Black,no,Minnesota,48.0535266,-92.82808386,http://www.oceanlight.com/stock-photo/ursus-americanus-american-black-bear-photo-18744-226676.jpg,http://www.oceanlight.com/log/best-photos-of-2007.html,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",14,5077
4180,Dead; Already emailed - waiting for reply to prev. email,U.a. amblyceps,Adult,,Unknown,"{""latitude"":34.0489281,""longitude"":-111.09373110000001}",Non-black,yes,Arizona,34.0489281,-111.0937311,http://gothunts.com/wp-content/uploads/2010/05/bear-13.jpg,http://gothunts.com/arizona-black-bear-hunting/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",16,5079
4181,Emailed Pat Feldt Arizonagh@aol.com,U.a. amblyceps,Adult,,Unknown,"{""latitude"":34.0489281,""longitude"":-111.09373110000001}",Black,no,Arizona,34.0489281,-111.0937311,http://www.arizonahunting.net/images/bear_Lee_Bartlett_2_web.jpg,http://www.arizonahunting.net/bear.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",17,5080
4182,Dead; Already emailed - waiting for reply to prev. email,U.a. amblyceps,Adult,,Unknown,,Black,yes,Arizona,34,-112,http://gothunts.com/wp-content/uploads/2012/01/dave-pereda-arizona-black-bear.jpg,http://gothunts.com/arizona-black-bear-hunts/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",18,5081
4183,Cannot find original photographer's email,,Adult,,Morey Milbradt,,Black,no,,,,http://www.mnn.com/sites/default/files/BlackBearAZ_main_0630.jpg,http://www.mnn.com/earth-matters/animals/stories/arizona-woman-seriously-injured-in-rare-bear-attack,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",19,5082
4184,"Emailed Pat Feldt Arizonagh@aol.com; ""chocolate""",U.a. amblyceps,Adult,,Unknown,"{""latitude"":34.0489281,""longitude"":-111.09373110000001}",Non-black,yes,Arizona,34.0489281,-111.0937311,http://arizonahunting.net/images/bearHeath.jpg,http://arizonahunting.net/blackbear2.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",20,5083
4185,"Emailed jim@mullinsoutfitters.com, matt@mullinsoutfitters.com - replied with location",U.a. amblyceps,Adult,,Unknown,"{""latitude"":33.42924382701021,""longitude"":-109.83422824296872}",Non-black,yes,Arizona,33.42924383,-109.8342282,http://www.mullinsoutfitters.com/images/bb2.jpg,http://www.mullinsoutfitters.com/blackbear.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",22,5085
4186,Emailed  http://www.rinconoutfitters.com/rincon.html - replied with location,U.a. amblyceps,Adult,,Unknown,"{""latitude"":33.1695057,""longitude"":-110.71316100000001}",Black,yes,Arizona,33.1695057,-110.713161,http://www.rinconoutfitters.com/images/first_bear_of_year.jpg,http://www.rinconoutfitters.com/bearalbum.html,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",23,5086
4187,Dead; Emailed Pat Feldt Arizonagh@aol.com,U.a. amblyceps,Adult,,Unknown,"{""latitude"":34.0489281,""longitude"":-111.09373110000001}",Black,yes,Arizona,34.0489281,-111.0937311,http://arizonahunting.net/images/kemperbear.jpg,http://arizonahunting.net/black_bear2.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",24,5087
4188,Emailed Ron Smallwood http://uapd.arizona.edu/users/smallwoo,U.a. amblyceps,Adult,,Ron Smallwood,"{""latitude"":32.6409017,""longitude"":-109.84368870000003}",Non-black,yes,Arizona,32.6409017,-109.8436887,http://ag.arizona.edu/research/redsquirrel/oldsite/res_photo/Black%20Bear5.jpg,http://ag.arizona.edu/research/redsquirrel/oldsite/mammals.html,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",25,5088
4189,Location from website,U.a. amblyceps,Juvenile,,,"{""latitude"":35.15338314076073,""longitude"":-112.01385082812499}",Non-black,yes,Arizona,35.15338314,-112.0138508,http://www.tlohunting.com/bearpage1.jpg,http://www.tlohunting.com/bear.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",27,5090
4190,Duplicate image,,,,,,,no,,,,http://cronkitenews.asu.edu/assets/images/11/08/24-bears-vertical-full.jpg,http://cronkitenewsonline.com/2011/08/fatal-attack-in-pinetop-lakeside-a-reminder-of-black-bear-danger/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",28,5091
4191,Dead; Emailed daveyranch@yahoo.com,U.a. amblyceps,Adult,,Unknown,,Non-black,yes,Arizona,34.0489281,-111.0937311,http://www.yavapaioutfitters.com/wp-content/uploads/2010/08/arizona-black-bear-hunts-14.jpg,http://www.yavapaioutfitters.com/arizona-hunts/arizona-black-bear-outfitters/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",29,5092
4192,Dead; Already emailed - waiting,U.a. amblyceps,Adult,,Unknown,,Black,yes,Arizona,34,-112,http://gothunts.com/wp-content/uploads/2012/01/arizona-black-bear-hunts.jpg,http://gothunts.com/arizona-black-bear-hunts/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",30,5093
4193,Captive bear at Arizona Sonora Desert Museum,U.a. amblyceps,,,,"{""latitude"":32.244013,""longitude"":-111.16817400000002}",Non-black,no,Arizona,32.244013,-111.168174,http://scuffproductions.com/scuff/wp-content/uploads/2012/05/azd5-02-black-bear-that-is-brown.jpg,http://scuffproductions.com/scuff/?p=5701,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",31,5094
4194,Captive bear at Arizona Sonora Desert Museum,U.a. amblyceps,,,,"{""latitude"":32.244013,""longitude"":-111.16817400000002}",Non-black,no,Arizona,32.244013,-111.168174,http://svpow.files.wordpress.com/2013/11/img_1516.jpg,http://svpow.com/2013/11/19/awesome-animals-at-the-arizona-sonora-desert-museum/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",32,5095
4195,Cannot find original photographer,,Adult,,,,Black,no,,,,https://naturalunseenhazards.files.wordpress.com/2012/06/blackbear_ohiodnr-001.jpg?w=500&h=571,https://naturalunseenhazards.wordpress.com/2012/06/02/arizona-woman-attacked-by-black-bear-while-sleeping-at-tonto-national-forest-campground-new-mexico-confirms-human-case-of-plague-in-torrance-county-mountain-lion-sightings-in-colorado-2-m/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",33,5096
4196,Dead; Emailed daveyranch@yahoo.com,U.a. amblyceps,Adult,,Unknown,,Non-black,yes,Arizona,34.0489281,-111.0937311,http://www.yavapaioutfitters.com/wp-content/uploads/2010/06/arizona-black-bear-hunts-9.jpg,http://www.yavapaioutfitters.com/arizona-hunts/arizona-black-bear-outfitters/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",34,5097
4197,Captive bear at Bearizona,,,,,"{""latitude"":35.257543,""longitude"":-112.15418799999998}",Black,no,Arizona,35.257543,-112.154188,http://arizonakey.com/sites/default/files/images/magazine/august-2010/bearizona-cher-bear_1.jpg,http://arizonakey.com/articles/spotlight/bearizona-meet-cher-north-american-black-bear,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",35,5098
4198,Captive bear in Florida,,,,,"{""latitude"":28.80102,""longitude"":-82.58237400000002}",Black,no,Florida,28.80102,-82.582374,http://lh4.ggpht.com/-QrkmwGqe7jE/UUO-6fWr82I/AAAAAAAAN5c/qS01hkqcKFg/DSC_0112_thumb.jpg?imgmax=800,http://roamingfree2010.blogspot.com/2013/03/homosassa-springs-wildlife-park.html,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",36,5099
4199,Location from article on website,U.a. amblyceps,Adult,,,"{""latitude"":34.76892582938207,""longitude"":-112.44177914843749}",Black,yes,Arizona,34.76892583,-112.4417791,http://www.petersenshunting.com/files/2013/07/eichler_bear.jpg,http://www.petersenshunting.com/big-game/fred-eichler-kills-monster-black-bear-in-arizona/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",37,5100
4200,Cannot find original photographer,,,,,,,no,,,,http://vogeltalksrving.com/wp-content/uploads/2012/07/bear_picnic_table.jpg,http://vogeltalksrving.com/2012/07/arizona-bear-count-reaches-three/,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",39,5102
4201,Dead; Emailed Pat Feldt Arizonagh@aol.com,U.a. amblyceps,Adult,,Unknown,"{""latitude"":34.0489281,""longitude"":-111.09373110000001}",Black,yes,Arizona,34.0489281,-111.0937311,http://www.arizonahunting.net/images/bear_s1.jpg,http://www.arizonahunting.net/bear_stories.htm,Arizona,"""Ursus americanus"" OR ""black bear"" AND ""Arizona""",41,5104
